old_file path,new_file path,commit SHA,parent commit SHA,commit message,diff_myers,old_file_MCC,new_file_MCC
.github/workflows/tests.yaml,.github/workflows/tests.yaml,bfd4dc6d3065b87130b246f377cfc250fecec58b,ee089488ad948dfeac4cddd53ae0f07935ed2ab5,'update test config',"'@@ -42,14 +42,5 @@ jobs:\n         with:\n           path: ${{ steps.pip-cache.outputs.dir }}\n           key: pip|${{ runner.os }}|${{ matrix.python }}|${{ hashFiles(\'setup.py\') }}|${{ hashFiles(\'requirements/*.txt\') }}\n-      - name: set full Python version in PY env var\n-        # See https://pre-commit.com/#github-actions-example\n-        run: echo ""PY=$(python -VV | sha256sum | cut -d\' \' -f1)"" >> $GITHUB_ENV\n-      - name: cache pre-commit\n-        uses: actions/cache@v2\n-        with:\n-          path: ~/.cache/pre-commit\n-          key: pre-commit|${{ env.PY }}|${{ hashFiles(\'.pre-commit-config.yaml\') }}\n-        if: matrix.tox == \'style\'\n       - run: pip install tox\n       - run: tox -e ${{ matrix.tox }}\n'",0,0
tox.ini,tox.ini,bfd4dc6d3065b87130b246f377cfc250fecec58b,ee089488ad948dfeac4cddd53ae0f07935ed2ab5,'update test config',"'@@ -15,11 +15,9 @@ deps =\n     https://github.com/pallets/itsdangerous/archive/master.tar.gz\n     https://github.com/pallets/click/archive/master.tar.gz\n \n-commands =\n-    pip install -q -e examples/tutorial[test]\n-    pip install -q -e examples/javascript[test]\n-\n-    pytest --tb=short --basetemp={envtmpdir} {posargs:tests examples}\n+    examples/tutorial[test]\n+    examples/javascript[test]\n+commands = pytest -v --tb=short --basetemp={envtmpdir} {posargs:tests examples}\n \n [testenv:style]\n deps = pre-commit\n'",0,0
requirements/dev.txt,requirements/dev.txt,3c00658772983f95016d300a87951da45e8d0701,dbe76bb75d597401d33ef428d79540797e9297b3,'update requirements',"'@@ -8,17 +8,17 @@ alabaster==0.7.12\n     # via sphinx\n appdirs==1.4.4\n     # via virtualenv\n-attrs==20.2.0\n+attrs==20.3.0\n     # via pytest\n-babel==2.8.0\n+babel==2.9.0\n     # via sphinx\n blinker==1.4\n     # via -r requirements/tests.in\n-certifi==2020.6.20\n+certifi==2020.12.5\n     # via requests\n cfgv==3.2.0\n     # via pre-commit\n-chardet==3.0.4\n+chardet==4.0.0\n     # via requests\n click==7.1.2\n     # via pip-tools\n@@ -32,7 +32,7 @@ filelock==3.0.12\n     #   virtualenv\n greenlet==1.0.0\n     # via -r requirements/tests.in\n-identify==1.5.6\n+identify==1.5.13\n     # via pre-commit\n idna==2.10\n     # via requests\n@@ -61,13 +61,13 @@ pluggy==0.13.1\n     # via\n     #   pytest\n     #   tox\n-pre-commit==2.10.0\n+pre-commit==2.10.1\n     # via -r requirements/dev.in\n-py==1.9.0\n+py==1.10.0\n     # via\n     #   pytest\n     #   tox\n-pygments==2.7.2\n+pygments==2.7.4\n     # via\n     #   sphinx\n     #   sphinx-tabs\n@@ -77,21 +77,21 @@ pytest==6.2.2\n     # via -r requirements/tests.in\n python-dotenv==0.15.0\n     # via -r requirements/tests.in\n-pytz==2020.1\n+pytz==2021.1\n     # via babel\n-pyyaml==5.3.1\n+pyyaml==5.4.1\n     # via pre-commit\n-requests==2.24.0\n+requests==2.25.1\n     # via sphinx\n six==1.15.0\n     # via\n     #   tox\n     #   virtualenv\n-snowballstemmer==2.0.0\n+snowballstemmer==2.1.0\n     # via sphinx\n sphinx-issues==1.2.0\n     # via -r requirements/docs.in\n-sphinx-tabs==2.0.0\n+sphinx-tabs==2.0.1\n     # via -r requirements/docs.in\n sphinx==3.4.3\n     # via\n@@ -119,11 +119,11 @@ toml==0.10.2\n     #   pre-commit\n     #   pytest\n     #   tox\n-tox==3.21.3\n+tox==3.21.4\n     # via -r requirements/dev.in\n-urllib3==1.25.11\n+urllib3==1.26.3\n     # via requests\n-virtualenv==20.1.0\n+virtualenv==20.4.2\n     # via\n     #   pre-commit\n     #   tox\n'",0,0
requirements/docs.txt,requirements/docs.txt,3c00658772983f95016d300a87951da45e8d0701,dbe76bb75d597401d33ef428d79540797e9297b3,'update requirements',"'@@ -6,11 +6,11 @@\n #\n alabaster==0.7.12\n     # via sphinx\n-babel==2.8.0\n+babel==2.9.0\n     # via sphinx\n-certifi==2020.6.20\n+certifi==2020.12.5\n     # via requests\n-chardet==3.0.4\n+chardet==4.0.0\n     # via requests\n docutils==0.16\n     # via sphinx\n@@ -29,21 +29,21 @@ packaging==20.9\n     #   sphinx\n pallets-sphinx-themes==1.2.3\n     # via -r requirements/docs.in\n-pygments==2.7.2\n+pygments==2.7.4\n     # via\n     #   sphinx\n     #   sphinx-tabs\n pyparsing==2.4.7\n     # via packaging\n-pytz==2020.1\n+pytz==2021.1\n     # via babel\n-requests==2.24.0\n+requests==2.25.1\n     # via sphinx\n-snowballstemmer==2.0.0\n+snowballstemmer==2.1.0\n     # via sphinx\n sphinx-issues==1.2.0\n     # via -r requirements/docs.in\n-sphinx-tabs==2.0.0\n+sphinx-tabs==2.0.1\n     # via -r requirements/docs.in\n sphinx==3.4.3\n     # via\n@@ -66,7 +66,7 @@ sphinxcontrib-qthelp==1.0.3\n     # via sphinx\n sphinxcontrib-serializinghtml==1.1.4\n     # via sphinx\n-urllib3==1.25.11\n+urllib3==1.26.3\n     # via requests\n \n # The following packages are considered to be unsafe in a requirements file:\n'",0,0
requirements/tests.txt,requirements/tests.txt,3c00658772983f95016d300a87951da45e8d0701,dbe76bb75d597401d33ef428d79540797e9297b3,'update requirements',"'@@ -4,7 +4,7 @@\n #\n #    pip-compile requirements/tests.in\n #\n-attrs==20.2.0\n+attrs==20.3.0\n     # via pytest\n blinker==1.4\n     # via -r requirements/tests.in\n@@ -16,7 +16,7 @@ packaging==20.9\n     # via pytest\n pluggy==0.13.1\n     # via pytest\n-py==1.9.0\n+py==1.10.0\n     # via pytest\n pyparsing==2.4.7\n     # via packaging\n'",0,0
CONTRIBUTING.rst,CONTRIBUTING.rst,b496d8b7cb72f29dc91d2859829caedae25d62ea,3c00658772983f95016d300a87951da45e8d0701,'update contributing guide',"""@@ -7,19 +7,19 @@ Thank you for considering contributing to Flask!\n Support questions\n -----------------\n \n-Please, don't use the issue tracker for this. The issue tracker is a\n-tool to address bugs and feature requests in Flask itself. Use one of\n-the following resources for questions about using Flask or issues with\n-your own code:\n+Please don't use the issue tracker for this. The issue tracker is a tool\n+to address bugs and feature requests in Flask itself. Use one of the\n+following resources for questions about using Flask or issues with your\n+own code:\n \n -   The ``#get-help`` channel on our Discord chat:\n     https://discord.gg/pallets\n -   The mailing list flask@python.org for long term discussion or larger\n     issues.\n -   Ask on `Stack Overflow`_. Search with Google first using:\n-    ``site:stackoverflow.com python flask {search term, exception message, etc.}``\n+    ``site:stackoverflow.com flask {search term, exception message, etc.}``\n \n-.. _Stack Overflow: https://stackoverflow.com/questions/tagged/flask?sort=linked\n+.. _Stack Overflow: https://stackoverflow.com/questions/tagged/flask?tab=Frequent\n \n \n Reporting issues\n@@ -33,9 +33,9 @@ Include the following information in your post:\n     your own code.\n -   Describe what actually happened. Include the full traceback if there\n     was an exception.\n--   List your Python, Flask, and Werkzeug versions. If possible, check\n-    if this issue is already fixed in the latest releases or the latest\n-    code in the repository.\n+-   List your Python and Flask versions. If possible, check if this\n+    issue is already fixed in the latest releases or the latest code in\n+    the repository.\n \n .. _minimal reproducible example: https://stackoverflow.com/help/minimal-reproducible-example\n \n@@ -98,7 +98,7 @@ First time setup\n \n     .. tabs::\n \n-       .. group-tab:: macOS/Linux\n+       .. group-tab:: Linux/macOS\n \n           .. code-block:: text\n \n@@ -112,11 +112,12 @@ First time setup\n              > py -3 -m venv env\n              > env\\Scripts\\activate\n \n--   Install Flask in editable mode with development dependencies.\n+-   Install the development dependencies, then install Flask in editable\n+    mode.\n \n     .. code-block:: text\n \n-        $ pip install -e . -r requirements/dev.txt\n+        $ pip install -r requirements/dev.txt && pip install -e .\n \n -   Install the pre-commit hooks.\n \n@@ -125,11 +126,11 @@ First time setup\n         $ pre-commit install\n \n .. _latest version of git: https://git-scm.com/downloads\n-.. _username: https://help.github.com/en/articles/setting-your-username-in-git\n-.. _email: https://help.github.com/en/articles/setting-your-commit-email-address-in-git\n+.. _username: https://docs.github.com/en/github/using-git/setting-your-username-in-git\n+.. _email: https://docs.github.com/en/github/setting-up-and-managing-your-github-user-account/setting-your-commit-email-address\n .. _GitHub account: https://github.com/join\n-.. _Fork: https://github.com/pallets/flask/fork\n-.. _Clone: https://help.github.com/en/articles/fork-a-repo#step-2-create-a-local-clone-of-your-fork\n+.. _Fork: https://github.com/pallets/jinja/fork\n+.. _Clone: https://docs.github.com/en/github/getting-started-with-github/fork-a-repo#step-2-create-a-local-clone-of-your-fork\n \n \n Start coding\n@@ -165,7 +166,7 @@ Start coding\n         $ git push --set-upstream fork your-branch-name\n \n .. _committing as you go: https://dont-be-afraid-to-commit.readthedocs.io/en/latest/git/commandlinegit.html#commit-your-changes\n-.. _create a pull request: https://help.github.com/en/articles/creating-a-pull-request\n+.. _create a pull request: https://docs.github.com/en/github/collaborating-with-issues-and-pull-requests/creating-a-pull-request\n \n \n Running the tests\n""",0,0
.github/workflows/tests.yaml,.github/workflows/tests.yaml,8d9501598ff066706c1300a9f6f5193912f2cb4d,adeaf27e767f7bd37996d999eba135d63e890408,'use rtd to build docs for prs\n\nskip code tests when only docs change',"""@@ -4,10 +4,18 @@ on:\n     branches:\n       - master\n       - '*.x'\n+    paths-ignore:\n+      - 'docs/**'\n+      - '*.md'\n+      - '*.rst'\n   pull_request:\n     branches:\n       - master\n       - '*.x'\n+    paths-ignore:\n+      - 'docs/**'\n+      - '*.md'\n+      - '*.rst'\n jobs:\n   tests:\n     name: ${{ matrix.name }}\n@@ -23,7 +31,6 @@ jobs:\n           - {name: '3.7', python: '3.7', os: ubuntu-latest, tox: py37}\n           - {name: '3.6', python: '3.6', os: ubuntu-latest, tox: py36}\n           - {name: 'PyPy', python: pypy3, os: ubuntu-latest, tox: pypy3}\n-          - {name: Docs, python: '3.9', os: ubuntu-latest, tox: docs}\n     steps:\n       - uses: actions/checkout@v2\n       - uses: actions/setup-python@v2\n""",0,0
.readthedocs.yaml,.readthedocs.yaml,8d9501598ff066706c1300a9f6f5193912f2cb4d,adeaf27e767f7bd37996d999eba135d63e890408,'use rtd to build docs for prs\n\nskip code tests when only docs change',"'@@ -6,3 +6,4 @@ python:\n       path: .\n sphinx:\n   builder: dirhtml\n+  fail_on_warning: true\n'",0,0
docs/extensiondev.rst,docs/extensiondev.rst,76abbe9062ee6752d94003c9ca72fe2db5caf100,adeaf27e767f7bd37996d999eba135d63e890408,'Remove the mention of Flask-OAuth in the extension dev docs',"'@@ -135,10 +135,7 @@ initialization functions:\n classes:\n \n     Classes work mostly like initialization functions but can later be\n-    used to further change the behavior.  For an example look at how the\n-    `OAuth extension`_ works: there is an `OAuth` object that provides\n-    some helper functions like `OAuth.remote_app` to create a reference to\n-    a remote application that uses OAuth.\n+    used to further change the behavior.\n \n What to use depends on what you have in mind.  For the SQLite 3 extension\n we will use the class-based approach because it will provide users with an\n@@ -330,7 +327,6 @@ ecosystem remain consistent and compatible.\n     supported versions.\n \n .. _PyPI: https://pypi.org/search/?c=Framework+%3A%3A+Flask\n-.. _OAuth extension: https://pythonhosted.org/Flask-OAuth/\n .. _mailinglist: https://mail.python.org/mailman/listinfo/flask\n .. _Discord server: https://discord.gg/pallets\n .. _Official Pallets Themes: https://pypi.org/project/Pallets-Sphinx-Themes/\n'",1.6666666666666667,1.6666666666666667
README.rst,README.rst,3cd615a1d6db7e319c27bca2499ab7390065f090,8d9501598ff066706c1300a9f6f5193912f2cb4d,'update project links',"'@@ -12,6 +12,10 @@ project layout. It is up to the developer to choose the tools and\n libraries they want to use. There are many extensions provided by the\n community that make adding new functionality easy.\n \n+.. _WSGI: https://wsgi.readthedocs.io/\n+.. _Werkzeug: https://werkzeug.palletsprojects.com/\n+.. _Jinja: https://jinja.palletsprojects.com/\n+\n \n Installing\n ----------\n@@ -22,6 +26,8 @@ Install and update using `pip`_:\n \n     $ pip install -U Flask\n \n+.. _pip: https://pip.pypa.io/en/stable/quickstart/\n+\n \n A Simple Example\n ----------------\n@@ -60,21 +66,17 @@ it uses. In order to grow the community of contributors and users, and\n allow the maintainers to devote more time to the projects, `please\n donate today`_.\n \n-.. _please donate today: https://psfmember.org/civicrm/contribute/transact?reset=1&id=20\n+.. _please donate today: https://palletsprojects.com/donate\n \n \n Links\n -----\n \n-* Website: https://palletsprojects.com/p/flask/\n-* Documentation: https://flask.palletsprojects.com/\n-* Releases: https://pypi.org/project/Flask/\n-* Code: https://github.com/pallets/flask\n-* Issue tracker: https://github.com/pallets/flask/issues\n-* Test status: https://dev.azure.com/pallets/flask/_build\n-* Official chat: https://discord.gg/pallets\n-\n-.. _WSGI: https://wsgi.readthedocs.io\n-.. _Werkzeug: https://www.palletsprojects.com/p/werkzeug/\n-.. _Jinja: https://www.palletsprojects.com/p/jinja/\n-.. _pip: https://pip.pypa.io/en/stable/quickstart/\n+-   Documentation: https://flask.palletsprojects.com/\n+-   Changes: https://flask.palletsprojects.com/changes/\n+-   PyPI Releases: https://pypi.org/project/Flask/\n+-   Source Code: https://github.com/pallets/flask/\n+-   Issue Tracker: https://github.com/pallets/flask/issues/\n+-   Website: https://palletsprojects.com/p/flask/\n+-   Twitter: https://twitter.com/PalletsTeam\n+-   Chat: https://discord.gg/pallets\n'",1.0,1.0
docs/conf.py,docs/conf.py,3cd615a1d6db7e319c27bca2499ab7390065f090,8d9501598ff066706c1300a9f6f5193912f2cb4d,'update project links',"'@@ -38,11 +38,13 @@ html_theme = ""flask""\n html_theme_options = {""index_sidebar_logo"": False}\n html_context = {\n     ""project_links"": [\n-        ProjectLink(""Donate to Pallets"", ""https://palletsprojects.com/donate""),\n-        ProjectLink(""Flask Website"", ""https://palletsprojects.com/p/flask/""),\n-        ProjectLink(""PyPI releases"", ""https://pypi.org/project/Flask/""),\n+        ProjectLink(""Donate"", ""https://palletsprojects.com/donate""),\n+        ProjectLink(""PyPI Releases"", ""https://pypi.org/project/Flask/""),\n         ProjectLink(""Source Code"", ""https://github.com/pallets/flask/""),\n         ProjectLink(""Issue Tracker"", ""https://github.com/pallets/flask/issues/""),\n+        ProjectLink(""Website"", ""https://palletsprojects.com/p/flask/""),\n+        ProjectLink(""Twitter"", ""https://twitter.com/PalletsTeam""),\n+        ProjectLink(""Chat"", ""https://discord.gg/pallets""),\n     ]\n }\n html_sidebars = {\n'",3.0,3.0
setup.cfg,setup.cfg,3cd615a1d6db7e319c27bca2499ab7390065f090,8d9501598ff066706c1300a9f6f5193912f2cb4d,'update project links',"'@@ -3,9 +3,13 @@ name = Flask\n # Version needs regex in setup.py.\n url = https://palletsprojects.com/p/flask\n project_urls =\n+    Donate = https://palletsprojects.com/donate\n     Documentation = https://flask.palletsprojects.com/\n-    Code = https://github.com/pallets/flask\n-    Issue tracker = https://github.com/pallets/flask/issues\n+    Changes = https://flask.palletsprojects.com/changes/\n+    Source Code = https://github.com/pallets/flask/\n+    Issue Tracker = https://github.com/pallets/flask/issues/\n+    Twitter = https://twitter.com/PalletsTeam\n+    Chat = https://discord.gg/pallets\n license = BSD-3-Clause\n author = Armin Ronacher\n author_email = armin.ronacher@active-4.com\n'",0,0
MANIFEST.in,MANIFEST.in,9e7d3a6b694b27f997266889ae463e06dd83a189,3cd615a1d6db7e319c27bca2499ab7390065f090,'docs rename changelog to changes',"'@@ -1,6 +1,5 @@\n include CHANGES.rst\n include CONTRIBUTING.rst\n-include LICENSE.rst\n include tox.ini\n include requirements/*.txt\n graft artwork\n'",0,0
setup.cfg,setup.cfg,0c7cbe2d1186f53efcd0da0589a2eaf0382e4d39,9e7d3a6b694b27f997266889ae463e06dd83a189,'move version to setup.cfg',"'@@ -1,6 +1,6 @@\n [metadata]\n name = Flask\n-# Version needs regex in setup.py.\n+version = attr: flask.__version__\n url = https://palletsprojects.com/p/flask\n project_urls =\n     Donate = https://palletsprojects.com/donate\n'",0,0
setup.py,setup.py,0c7cbe2d1186f53efcd0da0589a2eaf0382e4d39,9e7d3a6b694b27f997266889ae463e06dd83a189,'move version to setup.cfg',"'@@ -1,14 +1,8 @@\n-import re\n-\n from setuptools import setup\n \n-with open(""src/flask/__init__.py"", encoding=""utf8"") as f:\n-    version = re.search(r\'__version__ = ""(.*?)""\', f.read()).group(1)\n-\n # Metadata goes in setup.cfg. These are here for GitHub\'s dependency graph.\n setup(\n     name=""Flask"",\n-    version=version,\n     install_requires=[\n         ""Werkzeug>=0.15"",\n         ""Jinja2>=2.10.1"",\n'",0,0
src/flask/json/__init__.py,src/flask/json/__init__.py,49b7341a491e01cd6a08238ca63bd46ae53a009f,dcd3b5c8f86c70c34a4487a943300cbf6adce9aa,'update json.dumps for http_date changes',"'@@ -3,7 +3,6 @@ import json as _json\n import uuid\n import warnings\n from datetime import date\n-from datetime import datetime\n \n from jinja2.utils import htmlsafe_json_dumps as _jinja_htmlsafe_dumps\n from werkzeug.http import http_date\n@@ -41,10 +40,8 @@ class JSONEncoder(_json.JSONEncoder):\n         overriding how basic types like ``str`` or ``list`` are\n         serialized, they are handled before this method.\n         """"""\n-        if isinstance(o, datetime):\n-            return http_date(o.utctimetuple())\n         if isinstance(o, date):\n-            return http_date(o.timetuple())\n+            return http_date(o)\n         if isinstance(o, uuid.UUID):\n             return str(o)\n         if dataclasses and dataclasses.is_dataclass(o):\n'",4.1,4.0
tests/test_json.py,tests/test_json.py,49b7341a491e01cd6a08238ca63bd46ae53a009f,dcd3b5c8f86c70c34a4487a943300cbf6adce9aa,'update json.dumps for http_date changes',"'@@ -129,19 +129,16 @@ def test_jsonify_arrays(app, client):\n         assert flask.json.loads(rv.data) == a_list\n \n \n-def test_jsonifytypes(app, client):\n-    """"""Test jsonify with datetime.date and datetime.datetime types.""""""\n-    test_dates = (\n-        datetime.datetime(1973, 3, 11, 6, 30, 45),\n-        datetime.date(1975, 1, 5),\n-    )\n+@pytest.mark.parametrize(\n+    ""value"", [datetime.datetime(1973, 3, 11, 6, 30, 45), datetime.date(1975, 1, 5)]\n+)\n+def test_jsonify_datetime(app, client, value):\n+    @app.route(""/"")\n+    def index():\n+        return flask.jsonify(value=value)\n \n-    for i, d in enumerate(test_dates):\n-        url = f""/datetest{i}""\n-        app.add_url_rule(url, str(i), lambda val=d: flask.jsonify(x=val))\n-        rv = client.get(url)\n-        assert rv.mimetype == ""application/json""\n-        assert flask.json.loads(rv.data)[""x""] == http_date(d.timetuple())\n+    r = client.get()\n+    assert r.json[""value""] == http_date(value)\n \n \n class FixedOffset(datetime.tzinfo):\n'",1.2727272727272727,1.2444444444444445
tests/test_json_tag.py,tests/test_json_tag.py,49b7341a491e01cd6a08238ca63bd46ae53a009f,dcd3b5c8f86c70c34a4487a943300cbf6adce9aa,'update json.dumps for http_date changes',"'@@ -1,4 +1,5 @@\n from datetime import datetime\n+from datetime import timezone\n from uuid import uuid4\n \n import pytest\n@@ -20,7 +21,7 @@ from flask.json.tag import TaggedJSONSerializer\n         b""\\xff"",\n         Markup(""<html>""),\n         uuid4(),\n-        datetime.utcnow().replace(microsecond=0),\n+        datetime.now(tz=timezone.utc).replace(microsecond=0),\n     ),\n )\n def test_dump_load_unchanged(data):\n'",1.0,1.0
requirements/dev.txt,requirements/dev.txt,6e7869ec49a42c1d7964fb8a62eded25b0321970,4846e25e92638a1db5aa2b41f65eed7585366109,'Bump tox from 3.21.4 to 3.22.0\n\nBumps [tox](https://github.com/tox-dev/tox) from 3.21.4 to 3.22.0.\n- [Release notes](https://github.com/tox-dev/tox/releases)\n- [Changelog](https://github.com/tox-dev/tox/blob/master/docs/changelog.rst)\n- [Commits](https://github.com/tox-dev/tox/compare/3.21.4...3.22.0)\n\nSigned-off-by: dependabot-preview[bot] <support@dependabot.com>',"'@@ -119,7 +119,7 @@ toml==0.10.2\n     #   pre-commit\n     #   pytest\n     #   tox\n-tox==3.21.4\n+tox==3.22.0\n     # via -r requirements/dev.in\n urllib3==1.26.3\n     # via requests\n'",0,0
requirements/dev.txt,requirements/dev.txt,1748bb02eb29760796c2e6f59e7c9d77ccaeda2e,4846e25e92638a1db5aa2b41f65eed7585366109,'Bump sphinx from 3.4.3 to 3.5.1\n\nBumps [sphinx](https://github.com/sphinx-doc/sphinx) from 3.4.3 to 3.5.1.\n- [Release notes](https://github.com/sphinx-doc/sphinx/releases)\n- [Changelog](https://github.com/sphinx-doc/sphinx/blob/3.x/CHANGES)\n- [Commits](https://github.com/sphinx-doc/sphinx/compare/v3.4.3...v3.5.1)\n\nSigned-off-by: dependabot-preview[bot] <support@dependabot.com>',"'@@ -93,7 +93,7 @@ sphinx-issues==1.2.0\n     # via -r requirements/docs.in\n sphinx-tabs==2.0.1\n     # via -r requirements/docs.in\n-sphinx==3.4.3\n+sphinx==3.5.1\n     # via\n     #   -r requirements/docs.in\n     #   pallets-sphinx-themes\n'",0,0
requirements/docs.txt,requirements/docs.txt,1748bb02eb29760796c2e6f59e7c9d77ccaeda2e,4846e25e92638a1db5aa2b41f65eed7585366109,'Bump sphinx from 3.4.3 to 3.5.1\n\nBumps [sphinx](https://github.com/sphinx-doc/sphinx) from 3.4.3 to 3.5.1.\n- [Release notes](https://github.com/sphinx-doc/sphinx/releases)\n- [Changelog](https://github.com/sphinx-doc/sphinx/blob/3.x/CHANGES)\n- [Commits](https://github.com/sphinx-doc/sphinx/compare/v3.4.3...v3.5.1)\n\nSigned-off-by: dependabot-preview[bot] <support@dependabot.com>',"'@@ -45,7 +45,7 @@ sphinx-issues==1.2.0\n     # via -r requirements/docs.in\n sphinx-tabs==2.0.1\n     # via -r requirements/docs.in\n-sphinx==3.4.3\n+sphinx==3.5.1\n     # via\n     #   -r requirements/docs.in\n     #   pallets-sphinx-themes\n'",0,0
CHANGES.rst,CHANGES.rst,705e52684a9063889c16a289695a2e4429df6887,82d69cd06c7ff738774c5ab7ef48bc6251f5c014,"'Add syntatic sugar for route registration\n\nThis takes a popular API whereby instead of passing the HTTP method as\nan argument to route it is instead used as the method name i.e.\n\n    @app.route(""/"", methods=[""POST""])\n\nis now writeable as,\n\n    @app.post(""/"")\n\nThis is simply syntatic sugar, it doesn\'t do anything else, but makes\nit slightly easier for users.\n\nI\'ve included all the methods that are relevant and aren\'t auto\ngenerated i.e. not connect, head, options, and trace.'","'@@ -64,6 +64,9 @@ Unreleased\n     This could allow a session interface to change behavior based on\n     ``request.endpoint``. :issue:`3776`\n -   Use Jinja\'s implementation of the ``|tojson`` filter. :issue:`3881`\n+-   Add route decorators for common HTTP methods. For example,\n+    ``@app.post(""/login"")`` is a shortcut for\n+    ``@app.route(""/login"", methods=[""POST""])``. :pr:`3907`\n \n \n Version 1.1.2\n'",0,0
src/flask/scaffold.py,src/flask/scaffold.py,705e52684a9063889c16a289695a2e4429df6887,82d69cd06c7ff738774c5ab7ef48bc6251f5c014,"'Add syntatic sugar for route registration\n\nThis takes a popular API whereby instead of passing the HTTP method as\nan argument to route it is instead used as the method name i.e.\n\n    @app.route(""/"", methods=[""POST""])\n\nis now writeable as,\n\n    @app.post(""/"")\n\nThis is simply syntatic sugar, it doesn\'t do anything else, but makes\nit slightly easier for users.\n\nI\'ve included all the methods that are relevant and aren\'t auto\ngenerated i.e. not connect, head, options, and trace.'","'@@ -146,6 +146,47 @@ class Scaffold(_PackageBoundObject):\n     def _is_setup_finished(self):\n         raise NotImplementedError\n \n+    def _method_route(self, method, rule, options):\n+        if ""methods"" in options:\n+            raise TypeError(""Use the \'route\' decorator to use the \'methods\' argument."")\n+\n+        return self.route(rule, methods=[method], **options)\n+\n+    def get(self, rule, **options):\n+        """"""Shortcut for :meth:`route` with ``methods=[""GET""]``.\n+\n+        .. versionadded:: 2.0\n+        """"""\n+        return self._method_route(""GET"", rule, options)\n+\n+    def post(self, rule, **options):\n+        """"""Shortcut for :meth:`route` with ``methods=[""POST""]``.\n+\n+        .. versionadded:: 2.0\n+        """"""\n+        return self._method_route(""POST"", rule, options)\n+\n+    def put(self, rule, **options):\n+        """"""Shortcut for :meth:`route` with ``methods=[""PUT""]``.\n+\n+        .. versionadded:: 2.0\n+        """"""\n+        return self._method_route(""PUT"", rule, options)\n+\n+    def delete(self, rule, **options):\n+        """"""Shortcut for :meth:`route` with ``methods=[""DELETE""]``.\n+\n+        .. versionadded:: 2.0\n+        """"""\n+        return self._method_route(""DELETE"", rule, options)\n+\n+    def patch(self, rule, **options):\n+        """"""Shortcut for :meth:`route` with ``methods=[""PATCH""]``.\n+\n+        .. versionadded:: 2.0\n+        """"""\n+        return self._method_route(""PATCH"", rule, options)\n+\n     def route(self, rule, **options):\n         """"""A decorator that is used to register a view function for a\n         given URL rule.  This does the same thing as :meth:`add_url_rule`\n'",1.2380952380952381,1.2222222222222223
tests/test_basic.py,tests/test_basic.py,705e52684a9063889c16a289695a2e4429df6887,82d69cd06c7ff738774c5ab7ef48bc6251f5c014,"'Add syntatic sugar for route registration\n\nThis takes a popular API whereby instead of passing the HTTP method as\nan argument to route it is instead used as the method name i.e.\n\n    @app.route(""/"", methods=[""POST""])\n\nis now writeable as,\n\n    @app.post(""/"")\n\nThis is simply syntatic sugar, it doesn\'t do anything else, but makes\nit slightly easier for users.\n\nI\'ve included all the methods that are relevant and aren\'t auto\ngenerated i.e. not connect, head, options, and trace.'","'@@ -48,6 +48,23 @@ def test_options_on_multiple_rules(app, client):\n     assert sorted(rv.allow) == [""GET"", ""HEAD"", ""OPTIONS"", ""POST"", ""PUT""]\n \n \n+@pytest.mark.parametrize(""method"", [""get"", ""post"", ""put"", ""delete"", ""patch""])\n+def test_method_route(app, client, method):\n+    method_route = getattr(app, method)\n+    client_method = getattr(client, method)\n+\n+    @method_route(""/"")\n+    def hello():\n+        return ""Hello""\n+\n+    assert client_method(""/"").data == b""Hello""\n+\n+\n+def test_method_route_no_methods(app):\n+    with pytest.raises(TypeError):\n+        app.get(""/"", methods=[""GET"", ""POST""])\n+\n+\n def test_provide_automatic_options_attr():\n     app = flask.Flask(__name__)\n \n'",1.0687022900763359,1.0679245283018868
